Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Product_ID,Product,Amount_INR,Channel,Branch_Name,State,RM_Name,Status,Narration,GST_INR,Processing_Fee_INR,Net_Amount_INR
TXN9544721,CUST69198,14-04-2013,loan disbursal,PRD0017,Auto Loan,4290796.88,NEFT/RTGS,  North Zone,Odisha,Priya Nair,Under Review,Loan Disbursal - Auto Loan - Apr 2013,772343.44,121.35,Rs.3518332.09
TXN9469386,CUST16461,22-05-2022,cash withdrawal,PRD0002,Personal Loan,1999342.46,Mobile App,Central Zone,Karnataka,ramesh yadav,Reversed,Cash Withdrawal - Personal Loan - May 2022,0,318.94,1999023.52
TXN1590471,CUST45989,30-03-2015,RTGS,PRD0017,Auto Loan,1123929.7,ATM,South Zone,Madhya Pradesh,Mohan Das,Completed,RTGS - Auto Loan - Nov 2020,202307.35,320.02,921302.33
TXN4491559,CUST80675,28-Mar-19,Interest Credit,PRD0014,OD Facility,101098,POS,West Zone,KERALA,amit patel,Pending,Interest Credit - OD Facility - Mar 2019,18197.64,34.19,82866.17
TXN9595075,CUST65236,15-02-2011,Transfer,PRD0007,loan against property,22799.08,Branch,South Zone,Tamil Nadu,Lalita Devi,Failed,Transfer - Loan Against Property - Feb 2011,4103.83,374.85,18320.4
TXN6716299,CUST27428,10-04-2014,  Cash Withdrawal,PRD0008,Credit Card,320162.5,MOBILE APP,West Zone,Andhra Pradesh,Rajesh Sharma,Under Review,Cash Withdrawal - Credit Card - Apr 2014,0,277.11,319885.39
TXN6681473,CUST17736,06-07-2022,Cash Withdrawal,PRD0010,Fixed Deposit,1644570.65,Phone Banking,Central Zone,Andhra Pradesh,Mohan Das,Failed,Cash Deposit - Fixed Deposit - Feb 2021,296022.72,162.72,Rs.1348385.21
TXN1600155,CUST21770,18-01-2021,Loan Disbursal,PRD0011,Recurring Deposit,1830007.23,Internet Banking,West Zone,WEST BENGAL,Ramesh Yadav,Pending ,Loan Disbursal - Recurring Deposit - Jan 2021,0,289.18,1829718.05
TXN2451661,CUST49838,04-Apr-22,Transfer,PRD0002,Personal Loan,4826209.9,Branch,West Zone,DELHI,Vijay Kumar,Failed,Transfer - Personal Loan - Apr 2022,868717.78,322.4,3957169.72
TXN3757923,CUST75191,15-Jun-25,Debit,PRD0001,home loan,1404758.01,mobile app,East Zone,Punjab,  Rajesh Sharma,Failed,Debit - Home Loan - Jun 2025,252856.44,387.69,1151513.88
TXN4660124,CUST93810,03-11-2016,Debit,PRD0014,od facility,Rs.2756385.28,POS,West Zone,Andhra Pradesh,Ramesh Yadav,Completed,Debit - OD Facility - Mar 2016,496149.35,464.52,2259771.41
TXN4118479,CUST82357,18-Jan-25,Loan Disbursal,PRD0010,Fixed Deposit,4414653,  ATM,South Zone,Gujarat,Sunita Rao,Failed,Loan Disbursal - Fixed Deposit - Jan 2025,794637.54,156.95,3619858.51
TXN7089223,CUST71952,23-Mar-23,  Cash Deposit,PRD0006,Business Loan,4011573.22,  ATM,  South Zone,Kerala,Rajesh Sharma,Failed,Cash Deposit - Business Loan - Mar 2023,722083.18,118.25,3289371.79
TXN4450659,CUST89691,10-Sep-25,Cash Deposit,PRD0008,credit card,293147.74,Mobile App,West Zone,TAMIL NADU,Sanjay Gupta,Under Review,Cash Deposit - Credit Card - Sep 2025,0,289.74,292858
TXN1755884,CUST64419,26-11-2017,Credit,PRD0003,  Auto Loan,Rs.1028205.4,Phone Banking,South Zone,Karnataka,Lalita Devi,Completed,Credit - Fixed Deposit - Mar 2017,0,225.71,2066855.84
TXN2492468,CUST82357,21-Oct-21,RTGS,PRD0017,Auto Loan,3272481.21,NEFT/RTGS,NORTH ZONE,andhra pradesh,Priya Nair,Pending,RTGS - Auto Loan - Oct 2021,0,466.3,3272014.91
TXN7347110,CUST51311,06-06-2019,Transfer,PRD0007,Loan Against Property,282258.43,NEFT/RTGS,North Zone,Maharashtra,Kavitha Subramanian,Reversed,Transfer - Loan Against Property - Jul 2010,50806.52,0,231124.28
TXN9231679,CUST50166,09-04-2021,Loan Disbursal,PRD0012,Mutual Fund,1185340.48,neft/rtgs,NORTH ZONE,Rajasthan,Lalita Devi,Completed,Loan Disbursal - Mutual Fund - Dec 2019,213361.29,57.86,971921.33
TXN1006934,CUST59786,10-12-2025,Cash Withdrawal,PRD0010,Fixed Deposit,992365.59,Branch,north zone,West Bengal,Vijay Kumar,Under Review,Interest Credit - Fixed Deposit - Dec 2025,178625.81,412.07,813327.71
TXN8811403,CUST59528,12-11-2020,CREDIT,PRD0013,Insurance,451213.24,Phone Banking,East Zone,Odisha,Rajesh Sharma,Pending,Credit - Insurance - Nov 2020,0,303.34,450909.9
TXN2627574,CUST63093,19-Jul-12,Interest Credit,PRD0014,  OD Facility,4843675.3,mobile app,South Zone,Karnataka,Priya Nair,Under Review,Interest Credit - OD Facility - Jul 2012,0,106.73,4843568.57
TXN4137942,CUST70036,27-11-2013,IMPS,PRD0012,Mutual Fund,1844336.64,Internet Banking,East Zone,Uttar Pradesh,Mohan Das,Completed,IMPS - Mutual Fund - Nov 2013,331980.6,391.58,1511964.46
TXN4562995,CUST34697,11-10-2010,  Cash Deposit,PRD0014,OD Facility,2939466.65,ATM,Central Zone,Madhya Pradesh,Mohan Das,Reversed,Loan Disbursal - OD Facility - Apr 2015,529104,342.58,2410020.07
TXN7051811,CUST39710,04-07-2012,Credit,PRD0012,Mutual Fund,4645162.86,POS,South Zone,Karnataka,Anita Bose,Reversed,Credit - Mutual Fund - Apr 2012,836129.31,230.6,3808802.95
TXN5789660,CUST84341,23-03-2025,NEFT,PRD0010,Fixed Deposit,4132060.33,  Mobile App,Central Zone,KERALA,Nitin Joshi,Reversed,NEFT - Fixed Deposit - Nov 2019,0,454.71,3387834.76
TXN5704263,CUST61721,18-11-2023,Cash Withdrawal,PRD0012,Mutual Fund,1994812.46,  ATM,central zone,  Haryana,Kavitha Subramanian,Pending,Cash Withdrawal - Mutual Fund - Nov 2023,0,188.21,1635558.01
TXN3421140,CUST97304,29-03-2021,neft,PRD0004,Gold Loan,1208016.8,NEFT/RTGS,East Zone,DELHI,Priya Nair,Reversed,NEFT - Gold Loan - Mar 2021,217443.02,286.63,990287.15
TXN8579997,CUST27451,10-03-2022,IMPS,PRD0009,Savings Account,2850266.16,NEFT/RTGS,south zone,West Bengal,Rajesh Sharma,Under Review,IMPS - Savings Account - Mar 2022,513047.91,215.79,2337002.46
TXN1919809,CUST50888,09-08-2019,Cash Deposit,PRD0002,Personal Loan,4978414.82,ATM,West Zone,Punjab,Arun Mehta,Pending,Cash Deposit - Personal Loan - Jan 2011,0,0,4978074.96
TXN5848715,CUST88956,20-Jul-14,credit,PRD0010,Fixed Deposit,2869653.85,Mobile App,North Zone,Kerala,Amit Patel,Pending,Credit - Fixed Deposit - Jul 2014,516537.69,161.33,2352954.83
TXN8131348,CUST21053,06-11-2021,Interest Credit,PRD0009,Savings Account,549673.58,ATM,EAST ZONE,Kerala,Mohan Das,Under Review,Interest Credit - Savings Account - Nov 2021,98941.24,409.12,450323.22
TXN9938950,CUST21053,11-06-2021,Interest Credit,PRD0009,Savings Account,549673.58,ATM,East Zone,Kerala,Mohan Das,Completed,Interest Credit - Savings Account - Nov 2021,98941.24,409.12,450323.22
TXN1157081,CUST83566,13-04-2024,Credit,PRD0012,Mutual Fund,4734473.91,Branch,South Zone,Delhi,Kavitha Subramanian,Pending ,Credit - Mutual Fund - Apr 2024,852205.3,411.09,3881857.52
TXN3443772,CUST81654,14-09-2012,Transfer,PRD0013,Insurance,2821224.28,phone banking,CENTRAL ZONE,Andhra Pradesh,NITIN JOSHI,Reversed,Transfer - Insurance - Jul 2014,0,399.08,2820825.2
TXN5305076,CUST72722,16-05-2012,Interest Credit,PRD0008,Credit Card,1504026.87,Internet Banking,east zone,West Bengal,Mohan Das,Reversed,Interest Credit - Credit Card - May 2012,0,438.85,1503588.02
TXN7348190,CUST14959,14-07-2016,Interest Credit,PRD0008,CREDIT CARD,Rs.4287673.12,Phone Banking,Central Zone,TELANGANA,Sunita Rao,Reversed,Interest Credit - Credit Card - Jul 2016,771781.16,428.53,3515463.43
TXN1455015,CUST63848,05-Feb-15,CASH DEPOSIT,PRD0008,Credit Card,1864025.85,Mobile App,South Zone,West Bengal,Priya Nair,Pending,RTGS - Credit Card - Feb 2015,335524.65,178.5,1528322.7
TXN3622036,CUST49708,21-11-2020,Interest Credit,PRD0002,  Personal Loan,1293935.4,NEFT/RTGS,West Zone,Kerala,Lalita Devi,Pending,Interest Credit - Personal Loan - Nov 2020,232908.37,264.82,1060762.21
TXN9595678,CUST83308,08-05-2022,emi payment,PRD0006,business loan,1021714.07,POS,North Zone,Andhra Pradesh,Vijay Kumar,Reversed,EMI Payment - Business Loan - May 2022,183908.53,40.86,837764.68
TXN5989529,CUST73156,01-08-2014,UPI,PRD0010,fixed deposit,2400107.98,NEFT/RTGS,West Zone,rajasthan,anita bose,Under Review,UPI - Fixed Deposit - Aug 2014,432019.44,304.65,1967783.89
TXN1235083,CUST18993,03-05-2022,EMI Payment,PRD0008,Credit Card,1360609.05,Phone Banking,East Zone,Andhra Pradesh,Priya Joshi,Completed,EMI Payment - Credit Card - Jul 2011,244909.63,160.69,1115538.73
TXN7070703,CUST75288,08-10-2017,interest credit,PRD0017,auto loan,2397180.09,Mobile App,NORTH ZONE,MADHYA PRADESH,DEEPA KRISHNAN,Failed,Interest Credit - Auto Loan - Nov 2023,431492.42,0,1965531.04
TXN8853340,CUST14501,19-07-2024,Loan Disbursal,PRD0004,  Gold Loan,52796.48,POS,east zone,Telangana,  Sunita Rao,Completed,Loan Disbursal - Gold Loan - Jul 2024,9503.37,405.89,42887.22
TXN3800326,CUST95403,21-04-2010,NEFT,PRD0005,EDUCATION LOAN,Rs.1028205.4,Phone Banking,North Zone,MAHARASHTRA,Lalita Devi,Completed,NEFT - Education Loan - Aug 2023,0,174.82,2929932.33
TXN2506719,CUST12933,03-11-2010,NEFT,PRD0017,Auto Loan,1841945.09,Phone Banking,North Zone,Haryana,Nitin Joshi,Reversed,NEFT - Auto Loan - Mar 2010,0,348.41,1841596.68
TXN4293935,CUST20127,13-10-2022,debit,PRD0017,Auto Loan,4421607.29,phone banking,North Zone,Haryana,priya nair,Under Review,Debit - Auto Loan - Sep 2021,0,135.05,4421472.24
TXN9035881,CUST11209,28-12-2014,Credit,PRD0013,Insurance,4148007.96,atm,NORTH ZONE,Odisha,Sanjay Gupta,Pending,Credit - Insurance - Dec 2014,0,66.66,4147941.3
TXN9904485,CUST23413,21-01-2015,Cash Deposit,PRD0008,CREDIT CARD,3242803.72,POS,East Zone,Karnataka,Ramesh Yadav,Completed,Cash Deposit - Credit Card - Jan 2015,583704.67,377.16,2658721.89
TXN7268734,CUST85051,23-06-2018,IMPS,PRD0004,GOLD LOAN,3978863.86,  Internet Banking,East Zone,Karnataka,Meena Iyer,Reversed,IMPS - Gold Loan - Jun 2018,0,117.23,3978746.63
TXN4219048,CUST83399,06-12-2010,Credit,PRD0017,AUTO LOAN,4449058.57,ATM,South Zone,Rajasthan,Kavitha Subramanian,Pending ,Credit - Auto Loan - Jun 2010,0,447.44,4448611.13
TXN5402774,CUST60326,16-06-2024,Cash Deposit,PRD0009,Savings Account,219789.92,ATM,East Zone,Kerala,Arun Mehta,completed,Cash Deposit - Savings Account - Jun 2024,0,409.62,219380.3
TXN7552224,CUST20749,06-11-2019,NEFT,PRD0003,  Auto Loan,341153.95,Mobile App,Central Zone,Kerala,Deepa Krishnan,Pending,NEFT - Auto Loan - Nov 2019,0,84.1,341153.95
TXN6768381,CUST24515,03-03-2015,debit,PRD0002,Personal Loan,1228489.97,NEFT/RTGS,North Zone,kerala,Mohan Das,Under Review,Debit - Personal Loan - Mar 2015,221128.19,301.77,1007060.01
TXN6911937,CUST85631,12-08-2020,UPI,PRD0011,Recurring Deposit,1092749.87,atm,North Zone,haryana,Kavitha Subramanian,Reversed,UPI - Recurring Deposit - Dec 2020,0,46.35,1092703.52
TXN1232360,CUST14501,05-06-2017,Loan Disbursal,PRD0005,Education Loan,1169210.56,Mobile App,south zone,Karnataka,Lalita Devi,Reversed,Loan Disbursal - Education Loan - Mar 2017,210457.9,490.66,958262
TXN8051602,CUST50812,10-07-2016,IMPS,PRD0011,Recurring Deposit,965561.64,Mobile App,South Zone,West Bengal,Arun Mehta,Reversed,IMPS - Recurring Deposit - Jul 2016,173801.1,177.89,791582.65
TXN1299296,CUST88561,05-Dec-21,UPI,PRD0001,  Home Loan,490506.52,MOBILE APP,NORTH ZONE,Rajasthan,Priya Nair,Failed,UPI - Home Loan - Dec 2021,88291.17,290.55,401924.8
TXN5078680,CUST89098,04-Apr-10,NEFT,PRD0012,Mutual Fund,3691757.78,ATM,  South Zone,Maharashtra,sanjay gupta,Under Review,NEFT - Mutual Fund - Apr 2010,0,309.77,3691448.01
TXN4702879,CUST24515,29-07-2020,  IMPS,PRD0014,OD Facility,3831772.28,ATM,East Zone,Gujarat,Kavitha Subramanian,COMPLETED,IMPS - OD Facility - Jul 2020,689719.01,253.46,3141799.81
TXN6321112,CUST82089,15-Oct-14,Loan Disbursal,PRD0010,Fixed Deposit,245881.65,POS,south zone,Tamil Nadu,Rajesh Sharma,Failed,Loan Disbursal - Fixed Deposit - Oct 2014,44258.7,346.65,201276.3
TXN5090013,CUST28117,18-10-2025,RTGS,PRD0009,Savings Account,741538.64,Internet Banking,Central Zone,MADHYA PRADESH,Mohan Das,Failed,RTGS - Savings Account - Oct 2025,133476.96,395.91,607665.77
TXN2646606,CUST13906,03-06-2023,Transfer,PRD0012,Mutual Fund,Rs.2272907.04,  Branch,south zone,Gujarat,RAMESH YADAV,SUCCESS,Transfer - Mutual Fund - Jun 2023,0,117.64,2272789.4
TXN8749596,CUST17179,25-Jun-22,Interest Credit,PRD0006,Business Loan,3617728.12,  ATM,Central Zone,WEST BENGAL,Ramesh Yadav,Under Review,Interest Credit - Business Loan - Jun 2022,651191.06,0,2966158.38
TXN3932701,CUST50812,23-Dec-14,UPI,PRD0017,AUTO LOAN,123573.48,Mobile App,South Zone,Punjab,Ramesh Yadav,Failed,UPI - Auto Loan - Dec 2014,0,166.31,123407.17
TXN6887260,CUST62286,02-07-2018,Cash Withdrawal,PRD0005,Education Loan,4650276.52,Mobile App,West Zone,Uttar Pradesh,Mohan Das,Failed,Cash Withdrawal - Education Loan - Jul 2018,837049.77,21.99,3813204.76
TXN4982656,CUST77394,31-May-13,upi,PRD0014,OD Facility,2694006.2,Mobile App,west zone,Delhi,Arun Mehta,Pending,UPI - OD Facility - May 2013,484921.12,149.16,2208935.92
TXN5821938,CUST36911,06-01-2012,  Debit,PRD0012,Mutual Fund,3954550.47,ATM,  Central Zone,TELANGANA,Kavitha Subramanian,Under Review,Debit - Mutual Fund - Jan 2012,0,482.61,3954067.86
TXN5869878,CUST42947,19-12-2016,CASH DEPOSIT,PRD0006,Business Loan,1387899.89,Phone Banking,East Zone,Maharashtra,Mohan Das,Pending ,Cash Deposit - Business Loan - Dec 2016,249821.98,68.78,1138009.13
TXN1281181,CUST74219,20-04-2016,IMPS,PRD0014,OD Facility,2672042.83,POS,North Zone,Haryana,Lalita Devi,Pending,IMPS - OD Facility - Apr 2016,480967.71,265.88,2672042.83
TXN3293564,CUST95403,21-04-2010,Interest Credit,PRD0017,AUTO LOAN,3562242.15,ATM,Central Zone,West Bengal,Nitin Joshi,Completed,Interest Credit - Auto Loan - Aug 2022,641203.59,498.7,2920539.86
TXN1791101,CUST18807,18-07-2019,Cash Deposit,PRD0007,Loan Against Property,4059463.77,NEFT/RTGS,West Zone,Telangana,Meena Iyer,Pending,Cash Deposit - Loan Against Property - Jul 2019,730703.48,364.76,Rs.3328395.53
TXN2403825,CUST18993,10-06-2018,NEFT,PRD0017,Auto Loan,Rs.3438967.19,ATM,west zone,Karnataka,  Sunita Rao,failed,NEFT - Auto Loan - Oct 2018,619014.09,212.23,Rs.2819740.87
TXN6769851,CUST38885,11-06-2018,Cash Deposit,PRD0007,Loan Against Property,3428305.35,ATM,West Zone,  Kerala,Sunita Rao,Failed,Cash Deposit - Loan Against Property - Jun 2018,617094.96,381.98,2810828.41
TXN1194742,CUST34420,06-05-2017,Loan Disbursal,PRD0013,insurance,Rs.200251.67,ATM,East Zone,haryana,DEEPA KRISHNAN,Pending,Loan Disbursal - Insurance - Sep 2018,0,462.76,199788.91
TXN2404901,CUST73505,30-12-2012,RTGS,PRD0009,Savings Account,3239497.47,POS,  North Zone,West Bengal,Amit Patel,SUCCESS,RTGS - Savings Account - Feb 2017,583109.54,433.95,2655953.98
TXN8029070,CUST92203,22-04-2010,Transfer,PRD0010,Fixed Deposit,Rs.1807915.87,phone banking,East Zone,Madhya Pradesh,mohan das,Failed,Transfer - Fixed Deposit - Apr 2010,0,417.26,1807498.61
TXN6994821,CUST29356,08-09-2021,NEFT,PRD0003,  Auto Loan,609009.61,Phone Banking,West Zone,uttar pradesh,Deepa Krishnan,Under Review,NEFT - Mutual Fund - Aug 2021,109621.73,0,498983.22
TXN7638324,CUST87912,12-04-2017,EMI Payment,PRD0009,Savings Account,33927.99,  ATM,South Zone,Karnataka,Anita Bose,Completed,EMI Payment - Savings Account - Jan 2020,6107.04,151.14,27669.81
TXN9247768,CUST52584,18-10-2021,PENALTY CHARGE,PRD0001,Home Loan,946559.07,Branch,East Zone,KARNATAKA,rajesh sharma,Completed,Penalty Charge - Home Loan - Oct 2021,170380.63,358.05,775820.39
TXN8032560,CUST39109,18-05-2013,RTGS,PRD0005,EDUCATION LOAN,1715656.39,ATM,Central Zone,Tamil Nadu,  Arun Mehta,Failed,RTGS - Education Loan - Jan 2019,308818.15,153.04,1406685.2
TXN9404513,CUST72722,14-10-2024,Cash Deposit,PRD0075,  Education Loan,3387936.43,Phone Banking,  South Zone,Odisha,Anita Bose,Under Review,Cash Deposit - Education Loan - Oct 2024,609828.56,140.16,2777967.71
TXN1112079,CUST72722,01-03-2024,RTGS,PRD0010,Fixed Deposit,336979.03,Phone Banking,North Zone,West Bengal,Vivaan Pillai,Pending,RTGS - Fixed Deposit - Jul 2017,60656.23,199.54,276123.26
TXN5188792,CUST71587,20-06-2012,Transfer,PRD0004,Gold Loan,3921579.44,Mobile App,East Zone,Odisha,Vijay Kumar,Failed,Transfer - Gold Loan - Jun 2012,0,191.6,3215503.54
TXN2319672,CUST84341,06-Sep-13,Debit,PRD0002,Personal Loan,4642622.96,Mobile App,South Zone,Uttar Pradesh,priya reddy,Completed,Debit - Personal Loan - Sep 2013,835672.13,373.98,3806576.85
TXN3289781,CUST83399,24-Aug-12,loan disbursal,PRD0012,Mutual Fund,61938.71,Phone Banking,East Zone,kerala,Amit Patel,Completed,Loan Disbursal - Mutual Fund - Aug 2012,0,170.65,50619.09
TXN4665027,CUST21069,25-Jan-22,neft,PRD0001,Home Loan,3143477.78,Mobile App,CENTRAL ZONE,Tamil Nadu,Nitin Joshi,Pending,NEFT - Home Loan - Jan 2022,0,315.95,3143161.83
TXN6881509,CUST98502,10-02-2011,Loan Disbursal,PRD0004,Gold Loan,1949277.97,Mobile App,CENTRAL ZONE,Gujarat,Kavitha Subramanian,Failed,Loan Disbursal - Gold Loan - Oct 2011,350870.03,236.72,1598171.22
TXN7454196,CUST58688,26-11-2017,LOAN DISBURSAL,PRD0012,MUTUAL FUND,3457076.26,NEFT/RTGS,East Zone,Odisha,Arun Mehta,Completed,Loan Disbursal - Mutual Fund - Aug 2022,622273.73,312.39,2834490.14
TXN9138235,CUST81646,29-09-2024,Cash Withdrawal,PRD0002,Personal Loan,970047.28,  ATM,Central Zone,  Kerala,Sunita Rao,Reversed,Cash Withdrawal - Personal Loan - Sep 2024,0,27.57,970019.71
TXN5527547,CUST31337,16-06-2010,Penalty Charge,PRD0013,Insurance,2805674.46,POS,North Zone,maharashtra,Sunita Rao,Reversed,Penalty Charge - Insurance - Jun 2010,505021.4,100.19,2300552.87
TXN3151713,CUST39355,31-01-2017,IMPS,PRD0004,Gold Loan,4122273.76,ATM,west zone,West Bengal,Kavitha Subramanian,Pending,IMPS - Gold Loan - Jan 2017,742009.28,0,3379891.39
TXN3494359,CUST65236,24-06-2010,Debit,PRD0007,loan against property,Rs.2700112.47,ATM,North Zone,tamil nadu,Anita Bose,Under Review,Debit - Loan Against Property - Jul 2016,486020.24,396.75,2213695.48
TXN8689650,CUST61697,20-12-2010,emi payment,PRD0013,Insurance,349527.48,  Internet Banking,North Zone,Delhi,Amit Patel,Pending ,EMI Payment - Insurance - Dec 2010,0,9.97,349517.51
TXN4463253,CUST89405,28-12-2014,Transfer,PRD0009,Savings Account,4534406.19,POS,west zone,Odisha,Amit Patel,Completed,Transfer - Savings Account - Dec 2014,816193.11,177.73,3718035.35
TXN2515352,CUST89405,28-Dec-14,Transfer,PRD0009,Savings Account,4534406.19,POS,West Zone,Odisha,Amit Patel,Completed,Transfer - Savings Account - Dec 2014,816193.11,177.73,3718035.35
TXN1575066,CUST31660,29-02-2020,IMPS,PRD0012,Mutual Fund,4511120.56,  ATM,North Zone,Karnataka,Sunita Rao,Under Review,IMPS - Mutual Fund - Jul 2015,Rs.0,153.83,Rs.4510966.73
TXN6678976,CUST33281,21-05-2022,Cash Withdrawal,PRD0011,recurring deposit,2590892.78,Branch,South Zone,Andhra Pradesh,Lalita Devi,Pending,Cash Withdrawal - Recurring Deposit - May 2022,466360.7,331.63,2124200.45
TXN7102039,CUST28953,09-03-2023,Transfer,PRD0012,Mutual Fund,781421.4,Phone Banking,West Zone,Odisha,Meena Iyer,Failed,Transfer - Mutual Fund - Sep 2023,0,70.96,781350.44
TXN2666553,CUST92203,24-11-2015,Cash Withdrawal,PRD0010,Fixed Deposit,2658284.86,Phone Banking,south zone,Punjab,Kavitha Subramanian,Completed,Cash Withdrawal - Fixed Deposit - Nov 2015,478491.27,249.76,2179543.83
TXN7109102,CUST92203,24-11-2015,Cash Withdrawal,PRD0010,Fixed Deposit,2658284.86,Phone Banking,South Zone,Punjab,Kavitha Subramanian,Completed,Cash Withdrawal - Fixed Deposit - Nov 2015,478491.27,249.76,2179543.83
TXN4415305,CUST26936,23-04-2011,upi,PRD0006,Business Loan,2743325.41,ATM,EAST ZONE,Delhi,MEENA IYER,Completed,IMPS - Business Loan - Apr 2011,0,343.12,2742982.29
TXN8002674,CUST61697,27-11-2013,Credit,PRD0006,BUSINESS LOAN,4879434.31,pos,Central Zone,Haryana,Divya Iyer,Under Review,Credit - Business Loan - Nov 2013,0,325.87,4879108.44
TXN1737913,CUST61697,27-Nov-13,Credit,PRD0006,Business Loan,4879434.31,POS,Central Zone,Haryana,Amit Patel,Completed,Credit - Business Loan - Nov 2013,0,325.87,4879108.44
TXN6571225,CUST84107,29-08-2022,Loan Disbursal,PRD0011,RECURRING DEPOSIT,1810804.94,NEFT/RTGS,North Zone,RAJASTHAN,Anita Bose,Failed,Loan Disbursal - Recurring Deposit - Aug 2022,325944.89,96.89,1484763.16
TXN5282460,CUST40345,19-09-2023,IMPS,PRD0002,PERSONAL LOAN,266439.61,NEFT/RTGS,West Zone,RAJASTHAN,vijay kumar,Under Review,IMPS - Personal Loan - Sep 2023,0,3.84,266435.77
TXN3719015,CUST72394,29-04-2017,Interest Credit,PRD0001,Home Loan,1352714.17,POS,East Zone,West Bengal,Lalita Devi,Reversed,Interest Credit - Home Loan - Apr 2017,243488.55,442.87,1108782.75
TXN1438502,CUST37021,23-Jun-13,debit,PRD0005,Education Loan,Rs.4203326.34,ATM,South Zone,Gujarat,Nitin Joshi,Reversed,Debit - Education Loan - Jun 2013,0,440.79,4202885.55
TXN4549038,CUST89691,03-12-2010,NEFT,PRD0014,OD Facility,2184305.45,Branch,CENTRAL ZONE,Uttar Pradesh,RAJESH SHARMA,Completed,NEFT - OD Facility - Mar 2010,0,380.13,2183925.32
TXN8165443,CUST48138,23-10-2016,Cash Deposit,PRD0007,Loan Against Property,1534764.73,Phone Banking,East Zone,Punjab,Meena Iyer,Completed,Cash Deposit - Loan Against Property - Oct 2016,0,283.68,1534481.05
TXN8770227,CUST60738,05-Apr-25,Credit,PRD0001,Home Loan,2419006.14,Mobile App,North Zone,gujarat,Kavitha Subramanian,completed,Credit - Home Loan - Apr 2025,0,129.27,1983455.76
TXN8467981,CUST72459,28-06-2025,Penalty Charge,PRD0017,Auto Loan,84914.31,Phone Banking,South Zone,Tamil Nadu,Ramesh Yadav,Completed,Penalty Charge - Auto Loan - Apr 2023,0,399.2,84515.11
TXN4741345,CUST81732,27-12-2016,RTGS,PRD0013,INSURANCE,1029562.53,Branch,WEST ZONE,Kerala,ANITA BOSE,Pending,RTGS - Insurance - Dec 2016,185321.26,245.64,843995.63
TXN7548634,CUST81732,27-Dec-16,RTGS,PRD0013,Insurance,1029562.53,Branch,West Zone,Kerala,Anita Bose,Completed,RTGS - Insurance - Dec 2016,185321.26,245.64,843995.63
TXN9934819,CUST69139,25-06-2011,upi,PRD0003,  Auto Loan,802630.72,phone banking,East Zone,RAJASTHAN,Nitin Joshi,Completed,UPI - Business Loan - Oct 2024,144473.53,33.06,658124.13
TXN2405711,CUST98208,11-03-2013,debit,PRD0017,AUTO LOAN,254498.87,pos,East Zone,Telangana,Vijay Kumar,Reversed,Debit - Auto Loan - Mar 2013,45809.8,326.1,208362.97
TXN9982862,CUST49152,12-Dec-13,CASH DEPOSIT,PRD0008,Credit Card,3613955.73,Branch,west zone,Tamil Nadu,Priya Nair,Pending,Transfer - Credit Card - Dec 2013,0,315.77,3613955.73
TXN4052318,CUST69198,21-08-2012,Debit,PRD0012,Mutual Fund,2371342.89,branch,west zone,Tamil Nadu,Deepa Krishnan,Reversed,Debit - Mutual Fund - Aug 2012,426841.72,Rs.27.04,1944474.13
TXN1442405,CUST19743,22-11-2020,Cash Withdrawal,PRD0008,Credit Card,1754464.2,BRANCH,East Zone,Punjab,Deepa Krishnan,Pending,Cash Withdrawal - Credit Card - Aug 2014,315803.56,92.83,1438567.81
TXN1913900,CUST87912,16-09-2012,Cash Withdrawal,PRD0009,Savings Account,30577.59,  ATM,EAST ZONE,RAJASTHAN,nitin joshi,Failed,Cash Withdrawal - Savings Account - Sep 2012,5503.97,237.14,Rs.24836.48
TXN6630453,CUST59501,16-05-2011,Debit,PRD0002,Personal Loan,3021217.07,MOBILE APP,East Zone,Odisha,Meena Iyer,Reversed,Debit - Personal Loan - Sep 2012,543819.07,148.86,2477249.14
TXN9849037,CUST64401,20-Nov-23,Credit,PRD0002,PERSONAL LOAN,1756368.32,Internet Banking,SOUTH ZONE,Odisha,Mohan Das,Completed,Credit - Personal Loan - Nov 2023,316146.3,376.71,1439845.31
TXN9320782,CUST74219,11-Nov-21,Interest Credit,PRD0004,  Gold Loan,3894574.93,neft/rtgs,West Zone,Haryana,Anita Bose,Reversed,Interest Credit - Gold Loan - Nov 2021,0,10.04,3894564.89
TXN2685309,CUST28350,16-12-2015,Penalty Charge,PRD0001,Home Loan,1792862.53,BRANCH,West Zone,Odisha,kavitha subramanian,failed,Penalty Charge - Home Loan - Dec 2015,0,346.41,1792516.12
TXN3263681,CUST80686,20-03-2022,Penalty Charge,PRD0095,  Recurring Deposit,3137807.17,Internet Banking,North Zone,Rajasthan,Sanjay Gupta,Reversed,Penalty Charge - Recurring Deposit - Nov 2021,564805.29,Rs.399.41,2572602.47
TXN7470308,CUST62797,18-06-2016,Debit,PRD0011,recurring deposit,1214515.64,NEFT/RTGS,North Zone,Madhya Pradesh,Arun Mehta,Failed,Debit - Recurring Deposit - Jun 2016,218612.82,288.34,995614.48
TXN3452554,CUST45501,03-12-2013,  Loan Disbursal,PRD0014,  OD Facility,1830124.02,BRANCH,East Zone,delhi,Sunita Rao,Reversed,Loan Disbursal - OD Facility - Mar 2013,0,277.42,1500424.28
